,enroll_id,session_num,video_num,courseware_num
129593,387004,1,16,7
129594,387005,1,0,6
129595,387006,1,2,0
129596,387007,1,2,0
129597,387008,2,17,21
129598,387009,3,3,5
129599,387011,1,35,20
129600,387014,1,0,0
129601,387016,2,6,11
129602,387017,2,0,6
129603,387019,1,2,0
129604,387020,3,2,6
129605,387022,1,0,0
129606,387024,1,16,4
129607,388121,1,1,0
129608,388123,1,2,6
129609,388124,1,9,31
129610,388125,1,6,6
129611,388128,1,1,0
129612,388130,4,5544,77
129613,388132,1,0,0
129614,388133,1,281,154
129615,388134,2,16,5
129616,388135,2,1,4
129617,388136,17,39,84
129618,388139,1,1,0
129619,388140,1,31,6
129620,388142,1,22,10
129621,388143,21,538,231
129622,388144,1,7,5
129623,388146,1,22,14
129624,388153,1,13,3
129625,388157,2,0,0
129626,388158,1,54,22
129627,388161,1,23,6
129628,388164,3,7,5
129629,388165,1,2,4
129630,388166,1,26,10
129631,388172,1,8,7
129632,388173,3,104,36
129633,388174,1,1,0
129634,388175,1,1,0
129635,388178,2,201,33
129636,388179,5,33,55
129637,388181,1,3,0
129638,388183,1,1,0
129639,388186,1,1,1
129640,388188,1,242,128
129641,388190,6,173,44
129642,388193,1,4,8
129643,388194,1,15,17
129644,388195,2,465,267
129645,388197,1,5,3
129646,388198,1,108,19
129647,388203,1,16,8
129648,388204,1,19,7
129649,388206,1,1,2
129650,388208,1,22,2
129651,388210,1,0,0
129652,388212,2,27,16
129653,388215,3,90,80
129654,388216,2,17,10
129655,388217,2,1,0
129656,388218,3,42,19
129657,388219,1,54,1
129658,388220,6,145,58
129659,388222,1,2,3
129660,388223,3,75,44
129661,388224,1,14,36
129662,388227,1,13,3
129663,388228,1,6,6
129664,388230,1,1,0
129665,388232,17,588,81
129666,388235,1,6,4
129667,388237,4,25,23
129668,388238,6,73,116
129669,388241,14,599,165
129670,388242,2,3,2
129671,388243,3,248,70
129672,388244,2,8,2
129673,388249,1,4,0
129674,388251,2,68,0
129675,388253,1,2,2
129676,388254,2,1,2
129677,388257,1,38,10
129678,388261,1,13,8
129679,388262,1,3,3
129680,388264,3,4,44
129681,388268,3,220,78
129682,388269,1,20,12
129683,388272,1,8,5
129684,388273,1,17,3
129685,388274,1,9,4
129686,388275,1,35,12
129687,388277,1,55,7
129688,388278,1,6,4
129689,388279,1,2,0
129690,388280,1,1,0
129691,388281,1,1,0
129692,388283,3,3,2
129693,388284,1,3,0
129694,388285,1,4,6
129695,388287,1,13,9
129696,388288,1,2,0
129697,388289,1,1,0
129698,388290,1,30,60
129699,388293,1,30,4
129700,388294,1,10,2
129701,388296,1,0,0
129702,388297,1,232,46
129703,388299,2,0,2
129704,388300,1,1,8
129705,388303,1,1,2
129706,388306,2,1,2
129707,388308,2,49,20
129708,388309,1,1,0
129709,388310,1,3,6
129710,388311,2,1,8
129711,388312,1,4,2
129712,388314,1,63,42
129713,388320,1,99,17
129714,388326,1,0,0
129715,388328,1,51,16
129716,388329,1,5,2
129717,388330,9,241,129
129718,388331,1,19,4
129719,388332,3,88,33
129720,388338,1,59,33
129721,388339,1,1,0
129722,388340,1,4,2
129723,388341,1,5,6
129724,388343,1,7,5
129725,388345,4,22,50
129726,388346,5,146,74
129727,388347,1,8,8
129728,388351,1,48,6
129729,388352,1,1,1
129730,388356,6,741,35
129731,388358,2,26,10
129732,388359,1,3,3
129733,388361,1,52,20
129734,388363,1,1,2
129735,388366,1,5,3
129736,388369,1,91,26
129737,388371,1,4,2
129738,388373,1,44,21
129739,388380,4,558,193
129740,388381,2,55,24
129741,388384,2,73,153
129742,388393,3,239,89
129743,388395,2,96,42
129744,388396,1,1,4
129745,388397,1,1,0
129746,388399,1,0,0
129747,388402,3,1,0
129748,388409,1,1,1
129749,388410,1,39,7
129750,388411,1,5,4
129751,388412,1,22,11
129752,388414,1,1,2
129753,388418,2,16,10
129754,388419,1,1,0
129755,388423,1,9,6
129756,388424,1,3,2
129757,388425,2,9,10
129758,388426,1,0,0
129759,388428,1,15,13
129760,388429,1,2,2
129761,388430,1,1,2
129762,388433,2,21,17
129763,388436,1,68,0
129764,388437,1,7,2
129765,388438,1,0,0
129766,388439,2,5,4
129767,388441,1,8,14
129768,388442,1,1,0
129769,388443,1,0,0
129770,388446,2,182,18
129771,388447,1,40,6
129772,388450,1,107,35
129773,388451,1,254,30
129774,388456,1,2,2
129775,388460,2,368,46
129776,388461,1,69,6
129777,388462,1,1,0
129778,388464,1,4,2
129779,388467,1,35,16
129780,388472,1,33,3
129781,388473,1,23,3
129782,388475,1,33,8
129783,388477,1,36,10
129784,388478,2,7,4
129785,388480,1,102,50
129786,388484,5,206,137
129787,388488,1,10,4
129788,388489,1,1,3
129789,388492,4,87,75
129790,388493,2,46,22
129791,388494,1,38,16
129792,388495,1,22,7
129793,388496,3,2,3
129794,388498,3,12,8
129795,388499,1,12,2
129796,388502,1,0,0
129797,388503,1,13,3
129798,388505,3,72,16
129799,388506,1,229,82
129800,388507,1,1,0
129801,388509,1,14,8
129802,388512,1,39,12
129803,388513,1,6,4
129804,388518,1,1,2
129805,388519,7,234,102
129806,388522,2,7,11
129807,388525,3,122,78
129808,388527,1,7,6
129809,388528,1,0,0
129810,388529,1,2,1
129811,388530,2,113,16
129812,388531,2,37,22
129813,388532,1,265,16
129814,388534,1,10,5
129815,388535,1,11,9
129816,388536,2,36,18
129817,388537,1,1,1
129818,388538,1,0,2
129819,388543,1,1,0
129820,388544,2,138,42
129821,388548,1,17,31
129822,388549,2,66,54
129823,388554,3,13,22
129824,388555,3,29,30
129825,388556,1,1,0
129826,388557,1,29,12
129827,388558,1,2,0
129828,388559,1,0,0
129829,388560,1,7,3
129830,388562,1,1,0
129831,388564,2,3,5
129832,388566,1,2,3
129833,388568,1,1,2
129834,388569,1,1,0
129835,388570,1,1,0
129836,388572,1,36,19
129837,388573,2,12,12
129838,388574,1,1,0
129839,388576,1,0,0
129840,388578,1,3,3
129841,388581,9,20,79
129842,388583,1,35,33
129843,388585,1,31,17
129844,388586,1,0,0
129845,388589,1,34,5
129846,388590,1,1,0
129847,388593,7,175,90
129848,388594,10,409,173
129849,388595,1,3,3
129850,388600,4,513,96
129851,388601,1,1,0
129852,388603,1,0,0
129853,388605,1,29,19
129854,388607,1,1,0
129855,388608,1,82,55
129856,388609,1,0,2
129857,388615,7,697,97
129858,388617,1,20,12
129859,388621,1,11,10
129860,388625,3,40,9
129861,388626,2,20,22
129862,388630,1,1,3
129863,388637,4,197,49
129864,388639,2,99,9
129865,388640,1,15,8
129866,388641,1,0,0
129867,388642,1,1,2
129868,388647,2,53,10
129869,388648,2,10,12
129870,388650,2,13,10
129871,388651,1,10,5
129872,388652,3,35,24
129873,388653,1,1,8
129874,388654,1,5,6
129875,388656,7,329,74
129876,388657,1,25,10
129877,388658,5,56,34
129878,388660,1,1,4
129879,388661,1,15,2
129880,388663,2,63,0
129881,388664,1,8,5
129882,388665,1,2,3
129883,388666,2,62,32
129884,388667,1,0,0
129885,388668,1,1,1
129886,388672,1,0,0
129887,388673,1,13,2
129888,388675,1,0,0
129889,388676,7,734,195
129890,388677,1,1,1
129891,388680,1,79,28
129892,388681,1,37,8
129893,388685,1,0,0
129894,388688,1,39,13
129895,388692,2,161,38
129896,388701,1,1,0
129897,388702,1,11,3
129898,388706,2,148,101
129899,388708,1,8,5
129900,388710,2,28,51
129901,388711,1,1,2
129902,388713,1,2,3
129903,388716,1,0,2
129904,388717,1,8,2
129905,388718,1,2,3
129906,388720,2,21,11
129907,388722,2,2,0
129908,388729,1,4,3
129909,388730,1,6,3
129910,388732,1,1,0
129911,388733,1,0,0
129912,388734,1,6,4
129913,388740,1,13,12
129914,388741,5,154,32
129915,388744,2,73,69
129916,388746,1,3,4
129917,388747,1,4,0
129918,388748,1,5,6
129919,388749,2,152,66
129920,388750,2,2,11
129921,388753,1,6,6
129922,388754,3,1,4
129923,388756,1,1,0
129924,388757,2,147,81
129925,388758,1,64,3
129926,388759,1,1,0
129927,388764,1,1,2
129928,388765,2,38,15
129929,388766,1,0,0
129930,388767,1,2,2
129931,388768,1,36,8
129932,388770,3,373,107
129933,388771,1,2,2
129934,388772,1,1,0
129935,388773,2,11,1
129936,388776,1,4,4
129937,388779,1,19,3
129938,388780,2,2,3
129939,388781,5,7,73
129940,388784,3,138,25
129941,388785,3,12,30
129942,388786,3,31,24
129943,388787,1,13,4
129944,388788,1,0,0
129945,388790,1,14,10
129946,388791,3,61,187
129947,388793,1,16,1
129948,388794,1,9,21
129949,388796,4,165,104
129950,388800,2,3,8
129951,388801,1,4,2
129952,388803,1,37,37
129953,388804,5,113,135
129954,388805,3,92,156
129955,388807,1,2,0
129956,388809,4,144,43
129957,388812,3,314,55
129958,388817,1,2,0
129959,389130,2,31,36
129960,389133,2,0,0
129961,389137,4,339,228
129962,389139,1,11,2
129963,389141,1,24,9
129964,389143,1,106,32
129965,389150,4,209,46
129966,389151,12,388,209
129967,389152,1,3,0
129968,389153,3,416,310
129969,389158,1,0,0
129970,389160,5,3,52
129971,389161,1,3,1
129972,389162,1,0,0
129973,389163,1,2,21
129974,389166,5,135,91
129975,389169,1,0,0
129976,389170,1,11,7
129977,389171,2,9,33
129978,389173,1,3,3
129979,389174,1,10,9
129980,389178,1,48,44
129981,389179,1,2,3
129982,389180,4,28,69
129983,389181,10,167,142
129984,389184,1,1,0
129985,389185,1,2,0
129986,389187,1,10,11
129987,389188,1,18,12
129988,389195,1,11,5
129989,389196,2,2,0
129990,389198,1,18,2
129991,389199,1,211,38
129992,389202,1,9,6
129993,389204,3,243,228
129994,389205,2,16,12
129995,389206,1,0,0
129996,389208,9,268,117
129997,389214,1,0,0
129998,389215,1,16,6
129999,389217,1,0,0
130000,389220,2,34,107
130001,389223,4,282,77
130002,389225,4,34,37
130003,389226,2,0,0
130004,389227,10,0,16
130005,389230,2,0,0
130006,389239,1,0,0
130007,389245,3,91,53
130008,389247,1,0,0
130009,389251,1,0,0
130010,389254,1,82,56
130011,389256,1,2,6
130012,389257,1,4,0
130013,389261,1,2,0
130014,389262,2,90,40
130015,389265,3,2,15
130016,389266,1,0,0
130017,389267,4,65,50
130018,389270,6,27,62
130019,389272,1,2,0
130020,389277,4,4,16
130021,389278,1,0,0
130022,389282,1,0,0
130023,389283,4,7,28
130024,389284,1,0,0
130025,389287,1,34,15
130026,389291,1,0,0
130027,389293,6,102,113
130028,389295,1,2,6
130029,389296,1,5,3
130030,389303,19,665,416
130031,389305,1,0,0
130032,389309,7,0,4
130033,389311,1,7,6
130034,389313,1,2,3
130035,389316,1,74,33
130036,389317,7,347,297
130037,389319,1,0,0
130038,389322,1,3,0
130039,389323,1,35,15
130040,389324,2,9,15
130041,389326,2,345,164
130042,389327,1,2,0
130043,389329,1,2,6
130044,389330,3,0,17
130045,389331,15,270,297
130046,389333,7,167,175
130047,389335,6,431,299
130048,389337,5,34,52
130049,389338,5,101,72
130050,389339,2,277,164
130051,389340,1,0,0
130052,389341,6,65,77
130053,389342,2,47,22
130054,389344,2,39,95
130055,389345,4,11,31
130056,389347,5,1,45
130057,389348,1,2,0
130058,389353,1,6,3
130059,389354,1,0,0
130060,389356,3,48,37
130061,389357,1,52,41
130062,389358,4,435,456
130063,389364,4,2,22
130064,389366,3,0,0
130065,389368,3,263,168
130066,389369,2,3,18
130067,389374,1,0,3
130068,389377,2,20,42
130069,389382,5,2,39
130070,389386,4,184,163
130071,389387,5,33,5
130072,389391,6,0,24
130073,389393,4,2,14
130074,389394,1,98,64
130075,389395,1,0,0
130076,389397,1,4,3
130077,389398,2,0,9
130078,389400,1,0,0
130079,389405,3,55,57
130080,389408,1,5,4
130081,389409,5,82,202
130082,389410,1,3,0
130083,389413,10,166,123
130084,389415,1,23,7
130085,389418,1,10,6
130086,389420,9,139,238
130087,389421,1,0,0
130088,389422,2,0,0
130089,389425,1,3,0
130090,389427,8,422,309
130091,389428,1,0,3
130092,389430,1,2,0
130093,389432,15,395,233
130094,389438,1,0,0
130095,389439,1,0,0
130096,389441,1,0,0
130097,389442,1,2,0
130098,389449,1,26,8
130099,389450,1,0,0
130100,389451,1,0,0
130101,389452,1,0,0
130102,389459,1,15,7
130103,389461,5,293,234
130104,389462,1,2,7
130105,389464,3,477,216
130106,389474,2,62,58
130107,389479,1,56,33
130108,389480,2,389,199
130109,389481,5,0,9
130110,389485,1,0,0
130111,389492,1,2,0
130112,389496,1,10,3
130113,389497,11,818,315
130114,389501,4,2,28
130115,389504,5,0,27
130116,389509,1,0,0
130117,389510,1,14,3
130118,389511,3,50,89
130119,389514,1,0,0
130120,389515,5,15,35
130121,389517,1,0,0
130122,389518,4,302,392
130123,389519,1,401,172
130124,389520,3,2,30
130125,389521,1,2,0
130126,389525,1,17,3
130127,389526,7,642,407
130128,389527,3,146,124
130129,389528,1,53,15
130130,389531,3,2,21
130131,389535,1,0,0
130132,389538,5,306,135
130133,389539,1,290,30
130134,389542,1,2,0
130135,389543,6,0,5
130136,389545,4,275,100
130137,389546,1,0,0
130138,389547,2,106,40
130139,389558,1,2,2
130140,389559,1,14,3
130141,389560,5,23,32
130142,389561,2,75,20
130143,389562,2,167,135
130144,389567,1,17,25
130145,389569,1,3,0
130146,389571,6,51,53
130147,389572,1,0,0
130148,389574,1,122,127
130149,389578,1,10,3
130150,389587,1,0,0
130151,389589,5,7,31
130152,389592,1,3,0
130153,389594,2,90,58
130154,389595,2,2,0
130155,389596,3,8,28
130156,389598,1,14,5
130157,389609,5,736,274
130158,389610,1,13,3
130159,389617,1,0,3
130160,389619,9,160,196
130161,389621,4,14,12
130162,389630,1,24,13
130163,389631,2,8,7
130164,389632,1,0,0
130165,389634,1,2,0
130166,389639,2,3,16
130167,389640,3,63,25
130168,389643,1,10,5
130169,389646,8,118,178
130170,389650,2,2,9
130171,389651,1,1,1
130172,389652,1,0,6
130173,389653,1,19,5
130174,389655,3,0,12
130175,389657,10,1533,683
130176,389664,1,1,0
130177,389665,15,856,197
130178,389668,6,0,0
130179,389669,1,2,0
130180,389670,1,0,0
130181,389675,2,42,18
130182,389676,1,339,1
130183,389680,5,50,90
130184,389681,1,2,0
130185,389690,3,70,45
130186,389692,3,6,0
130187,389693,1,0,6
130188,389694,2,83,53
130189,389696,2,23,21
130190,389697,2,16,12
130191,389703,1,0,0
130192,389705,1,0,3
130193,389706,1,3,2
130194,389708,1,2,1
130195,389719,1,0,0
130196,389721,1,7,6
130197,389724,2,0,0
130198,389726,1,1,0
130199,389727,1,0,0
130200,389729,1,3,3
130201,389730,1,2,0
130202,389731,2,8,12
130203,389733,1,2,0
130204,389734,1,0,7
130205,389739,3,76,59
130206,389740,1,2,4
130207,389746,1,1,0
130208,389747,2,19,12
130209,389750,1,1,3
130210,389751,4,70,90
130211,389757,1,0,0
130212,389759,3,0,0
130213,389760,6,911,99
130214,389764,1,9,4
130215,391435,1,28,3
130216,391437,2,1712,21
130217,391438,3,334,91
130218,391440,1,1,2
130219,391444,1,2,3
130220,391447,1,1,2
130221,391448,1,4,8
130222,391449,1,6,1
130223,391450,1,0,0
130224,391453,1,5,2
130225,391458,1,0,0
130226,391459,1,56,19
130227,391460,1,0,0
130228,391461,1,7,4
130229,391463,1,0,0
130230,391464,3,126,32
130231,391465,1,0,0
130232,391466,1,17,14
130233,391467,1,271,45
130234,391470,1,8,9
130235,391471,1,0,0
130236,391473,1,1,2
130237,391476,3,41,23
130238,391477,10,267,235
130239,391479,1,0,0
130240,391480,1,4,2
130241,391481,3,128,67
130242,391482,1,3,4
130243,391485,1,0,0
130244,391487,1,7,4
130245,391489,1,8,7
130246,391491,1,48,15
130247,391493,2,86,90
130248,391494,1,14,13
130249,391496,1,1,2
130250,391497,3,54,25
130251,391500,1,2,4
130252,391503,1,28,9
130253,391506,1,0,0
130254,391507,1,0,0
130255,391510,1,0,0
130256,391512,1,0,0
130257,391513,1,4,6
130258,391516,3,14,28
130259,391519,1,2,1
130260,391520,1,8,4
130261,391522,1,9,10
130262,391523,4,63,53
130263,391526,1,11,18
130264,391527,2,1,5
130265,391531,1,0,0
130266,391532,5,100,32
130267,391538,1,7,3
130268,391540,1,1,2
130269,391541,1,1,2
130270,391546,1,36,18
130271,391548,4,143,86
130272,391549,1,19,18
130273,391550,1,3,8
130274,391551,1,3,6
130275,391553,1,226,123
130276,391554,1,98,4
130277,391557,3,53,64
130278,391561,1,0,0
130279,391562,1,1,8
130280,391564,1,0,0
130281,391565,19,103,65
130282,391566,1,98,9
130283,391568,1,0,15
130284,391570,1,30,13
130285,391573,1,29,4
130286,391575,2,188,2
130287,391576,1,2,3
130288,391577,1,1,2
130289,391579,7,62,38
130290,391580,2,239,100
130291,391585,1,39,12
130292,391586,1,8,3
130293,391588,1,164,35
130294,391589,1,0,0
130295,391593,1,0,29
130296,391597,2,136,28
130297,391598,1,7,4
130298,391599,1,23,3
130299,391601,1,0,0
130300,391602,1,3,2
130301,391604,1,6,7
130302,391605,3,555,96
130303,391606,1,99,16
130304,391607,1,7,18
130305,391608,2,0,0
130306,391609,1,0,0
130307,391610,1,7,8
130308,391615,1,2,4
130309,391617,3,18,14
130310,391619,2,4,19
130311,391620,1,0,0
130312,391621,1,8,12
130313,391622,1,1,2
130314,391626,3,0,0
130315,391628,1,1,1
130316,391629,1,22,77
130317,391630,7,4,73
130318,391631,2,10,11
130319,391633,1,0,0
130320,391635,4,150,42
130321,391636,2,52,28
130322,391637,2,0,0
130323,391639,2,146,25
130324,391640,1,3,8
130325,391641,1,42,7
130326,391642,20,467,347
130327,391643,4,252,30
130328,391644,3,9,2
130329,391645,1,1,3
130330,391646,3,212,44
130331,391647,5,39,36
130332,391648,1,5,3
130333,391651,2,72,55
130334,391653,2,0,3
130335,391657,3,116,87
130336,391661,1,7,6
130337,391663,2,111,28
130338,391666,1,0,0
130339,391667,2,0,0
130340,391668,2,1,1
130341,391670,1,139,64
130342,391672,1,12,3
130343,391674,1,0,0
130344,391675,2,0,0
130345,391678,1,10,4
130346,391679,1,8,4
130347,391680,1,200,41
130348,391681,1,0,0
130349,391682,1,0,0
130350,391685,1,0,0
130351,391686,1,0,0
130352,391687,1,0,0
130353,391688,1,1,2
130354,391690,1,32,10
130355,391691,1,6,0
130356,391693,1,7,6
130357,391695,2,1234,165
130358,391700,1,108,32
130359,391701,2,4,15
130360,391703,1,14,1
130361,391704,1,0,0
130362,391705,2,6,0
130363,391707,4,110,80
130364,391708,1,39,3
130365,391709,4,49,9
130366,391711,1,4,9
130367,391715,20,729,351
130368,391716,4,131,120
130369,391718,3,310,62
130370,391720,1,0,0
130371,391721,2,19,5
130372,391725,2,72,14
130373,391727,1,2,6
130374,391729,1,4,5
130375,391730,3,9,6
130376,391731,3,227,144
130377,391732,1,13,6
130378,391736,2,1,8
130379,391737,1,0,0
130380,391738,1,19,6
130381,391739,2,9,4
130382,391741,1,14,5
130383,391742,1,40,30
130384,391743,1,15,11
130385,391744,1,36,8
130386,391746,1,0,0
130387,391750,4,4,35
130388,391751,2,151,23
130389,391752,1,17,3
130390,391753,1,4,2
130391,391754,5,318,243
130392,391756,1,131,40
130393,391759,1,0,0
130394,391760,1,0,0
130395,391763,1,1,3
130396,391764,1,3,2
130397,391766,1,2,2
130398,391767,1,3,4
130399,391769,1,1,3
130400,391770,1,0,0
130401,391772,1,17,6
130402,391773,3,1,15
130403,391776,1,0,0
130404,391779,3,32,23
130405,391782,1,316,30
130406,391783,1,29,18
130407,391784,1,439,51
130408,391789,1,23,3
130409,391792,1,16,3
130410,391793,3,39,15
130411,391794,1,9,4
130412,391796,1,25,6
130413,391797,1,71,1
130414,391798,1,16,6
130415,391801,1,5,4
130416,391804,1,4,3
130417,391805,1,62,9
130418,391807,1,9,4
130419,391808,3,0,20
130420,391810,1,1,2
130421,391812,1,6,3
130422,391814,2,45,17
130423,391815,2,787,11
130424,391817,2,18,14
130425,391818,6,521,7
130426,391820,1,19,8
130427,391824,2,0,0
130428,391830,1,770,2
130429,391831,1,0,3
130430,391832,1,4,4
130431,391833,4,1,8
130432,391835,1,22,4
130433,391836,1,0,0
130434,391837,1,0,0
130435,391839,1,0,0
130436,391840,1,1,3
130437,391841,1,0,0
130438,391842,4,14,64
130439,391843,1,0,0
130440,391845,1,0,0
130441,391846,1,0,0
130442,391848,1,1,1
130443,391849,6,77,50
130444,391850,1,43,34
130445,391851,2,543,140
130446,391852,2,90,15
130447,391853,1,0,2
130448,391855,2,83,42
130449,391857,1,0,0
130450,391858,1,118,33
130451,391859,1,0,0
130452,391861,1,5,3
130453,391862,1,2,8
130454,391863,2,9,6
130455,391864,1,6,3
130456,391866,1,28,3
130457,391867,1,8,5
130458,391868,1,287,80
130459,391869,1,7,2
130460,391871,1,116,9
130461,391872,1,8,11
130462,391873,1,37,6
130463,391874,1,0,0
130464,391875,1,0,0
130465,391877,2,0,0
130466,391878,1,30,7
130467,391880,3,187,67
130468,391881,3,189,45
130469,391883,1,1,3
130470,391884,1,0,0
130471,391885,1,0,0
130472,391886,1,0,0
130473,391890,1,0,0
130474,391892,1,16,10
130475,391894,3,13,15
130476,391895,4,80,29
130477,391898,1,0,0
130478,391900,3,121,60
130479,391902,1,4,2
130480,391903,1,4,7
130481,391904,2,6,14
130482,391905,2,43,8
130483,391911,1,4,4
130484,391912,1,1,4
130485,391913,1,1,2
130486,391915,3,17,46
130487,391916,1,0,0
130488,391918,1,18,4
130489,391919,1,5,4
130490,391925,1,30,6
130491,391928,2,0,21
130492,391930,4,6,12
130493,391931,1,6,3
130494,391933,1,30,6
130495,391934,1,0,0
130496,391935,1,1,1
130497,391936,1,4,2
130498,391937,1,10,4
130499,391942,1,7,8
130500,391943,1,10,10
130501,391946,1,175,16
130502,391949,1,47,17
130503,391951,2,35,19
130504,391953,1,21,22
130505,391956,1,152,4
130506,391960,1,1,0
130507,391961,1,0,0
130508,391963,2,10,14
130509,391965,5,546,47
130510,391966,1,1,3
130511,391970,3,148,86
130512,391971,1,348,92
130513,391972,1,0,0
130514,391974,1,0,0
130515,391975,8,376,129
130516,391976,8,165,62
130517,391978,3,1103,118
130518,391979,1,13,5
130519,391981,1,0,1
130520,391982,1,0,0
130521,391985,1,7,6
130522,391986,1,0,0
130523,391988,3,60,6
130524,391990,3,5,13
130525,391991,1,7,6
130526,391994,1,88,32
130527,391996,1,57,2
130528,391999,1,8,6
130529,392002,1,1,6
130530,392003,2,113,10
130531,392004,1,69,20
130532,392005,1,66,43
130533,392006,3,81,34
130534,392008,1,14,2
130535,392011,1,14,3
130536,392013,1,8,5
130537,392015,2,53,20
130538,392018,1,2,2
130539,392019,1,14,8
130540,392021,2,47,0
130541,392022,3,37,6
130542,392025,1,6,2
130543,392027,2,0,1
130544,392028,1,0,0
130545,392032,4,135,24
130546,392033,3,35,40
130547,392035,4,28,17
130548,392037,1,10,2
130549,392038,3,111,58
130550,392039,1,0,3
130551,392042,2,208,30
130552,392043,1,68,44
130553,392047,1,0,0
130554,392050,1,3,2
130555,392052,1,42,6
130556,392053,1,46,21
130557,392056,1,1,4
130558,392057,2,8,36
130559,392058,1,0,0
130560,392059,1,7,9
130561,392060,1,307,37
130562,392064,8,184,79
130563,392065,1,6,4
130564,392066,1,1,3
130565,392068,1,1,2
130566,392069,1,0,0
130567,392070,1,9,6
130568,392071,1,0,0
130569,392072,1,126,9
130570,392073,1,2,1
130571,392074,5,404,87
130572,392075,2,179,20
130573,392076,2,1,2
130574,392077,1,12,4
130575,392081,1,4,1
130576,392084,1,0,0
130577,392085,2,2,2
130578,392089,1,1,2
130579,392092,3,5,10
130580,392093,1,6,2
130581,392094,2,34,22
130582,392096,1,9,4
130583,392098,1,0,0
130584,392101,1,71,17
130585,392102,2,34,16
130586,392103,1,0,0
130587,392106,2,340,77
130588,392109,1,0,0
130589,392111,1,1,2
130590,392114,1,0,0
130591,392115,1,0,0
130592,392117,1,0,0
130593,392120,1,13,9
130594,392121,1,16,6
130595,392122,1,23,16
130596,392123,1,11,2
130597,392125,1,1,0
130598,392126,7,195,85
130599,392130,1,27,10
130600,392132,1,1,6
130601,392136,1,1,1
130602,392139,2,48,21
130603,392142,1,161,63
130604,392143,1,0,0
130605,392144,1,0,0
130606,392147,1,1,2
130607,392148,1,31,5
130608,392149,24,1010,221
130609,392155,1,16,14
130610,392158,1,0,0
130611,392159,1,8,1
130612,392163,1,12,6
130613,392164,2,23,29
130614,392165,3,43,25
130615,392169,1,0,0
130616,392170,1,0,0
130617,392172,3,1,16
130618,392174,1,62,36
130619,392175,1,0,0
130620,392181,1,0,0
130621,392182,1,6,3
130622,392185,1,0,0
130623,392187,3,38,12
130624,392192,1,10,8
130625,392193,1,4,7
130626,392196,3,143,48
130627,392197,1,0,0
130628,392198,1,5,5
130629,392200,1,4,2
130630,392201,1,1,2
130631,392203,1,0,3
130632,392206,5,133,71
130633,392207,9,0,68
130634,392209,1,0,0
130635,392210,1,0,0
130636,392211,2,78,22
130637,392212,13,149,139
130638,392213,1,2,9
130639,392214,1,22,14
130640,392218,1,0,0
130641,392220,2,24,12
130642,392225,2,14,7
130643,392227,2,29,35
130644,392229,1,0,1
130645,392230,1,15,8
130646,392231,1,27,53
130647,392232,2,2,2
130648,392233,1,11,5
130649,392235,1,5,3
130650,392236,1,11,4
130651,392241,1,150,12
130652,392242,4,3,3
130653,392243,1,7,5
130654,392244,1,43,7
130655,392245,1,16,3
130656,392246,1,15,2
130657,392248,1,2,4
130658,392250,1,0,0
130659,392251,2,2,14
130660,392253,3,50,9
130661,392255,5,1,14
130662,392257,1,0,0
130663,392258,1,0,0
130664,392259,2,16,11
130665,392262,1,0,0
130666,392266,1,36,2
130667,392274,4,26,25
130668,392275,1,1,2
130669,392276,1,4,4
130670,392277,1,0,0
130671,392279,1,1,2
130672,392281,3,182,25
130673,392282,2,4,13
130674,392283,1,25,3
130675,392284,17,500,240
130676,392285,1,0,0
130677,392289,1,0,0
130678,392291,1,80,2
130679,392292,1,2,4
130680,392293,1,2,3
130681,392294,1,1,2
130682,392295,1,4,6
130683,392303,1,22,2
130684,392304,1,4,8
130685,392309,2,20,20
130686,392311,1,1,1
130687,392315,1,1,2
130688,392316,1,0,0
130689,392317,1,3,5
130690,392318,1,126,32
130691,392320,1,0,0
130692,392323,1,2,2
130693,392324,1,0,2
130694,392326,1,0,0
130695,392328,3,36,24
130696,392334,1,19,6
130697,392336,1,0,0
130698,392339,2,47,5
130699,392340,2,69,17
130700,392342,1,11,0
130701,392343,1,1,2
130702,392344,1,0,0
130703,392351,3,89,48
130704,392352,2,8,7
130705,392354,1,43,13
130706,392357,2,44,8
130707,392358,1,64,57
130708,392809,1,2,0
130709,392811,10,162,220
130710,392812,1,0,0
130711,392813,1,24,31
130712,392818,1,2,0
130713,392819,2,11,3
130714,392821,1,6,3
130715,392823,1,20,36
130716,392824,2,21,15
130717,392825,1,3,0
130718,392826,1,0,0
130719,392827,1,0,0
130720,392828,1,2,0
130721,392829,1,1,0
130722,392831,1,6,0
130723,392833,1,2,0
130724,392835,1,0,0
130725,392838,1,21,22
130726,392839,1,19,9
130727,392842,3,51,35
130728,392846,1,4,2
130729,392847,2,69,43
130730,392848,1,11,3
130731,392855,1,2,0
130732,392858,1,9,3
130733,392861,3,120,59
130734,392863,1,15,25
130735,392866,1,10,0
130736,392870,2,19,12
130737,392871,1,0,0
130738,392872,1,2,0
130739,392873,2,7,3
130740,392875,5,2,26
130741,392878,1,44,24
130742,392880,1,3,6
130743,392881,1,2,0
130744,392883,2,32,41
130745,392884,1,52,33
130746,392885,3,135,289
130747,392886,1,18,54
130748,392887,1,4,0
130749,392888,1,9,6
130750,392889,1,17,9
130751,392891,1,0,0
130752,392893,2,48,18
130753,392894,1,9,9
130754,392896,2,14,55
130755,392904,1,6,3
130756,392906,3,2,12
